Date,COP,KWEB,ABNB,RXRX,AAPL,VRTX,ASTS,XSW,GS,RGTI,XLF,DUK,OKLO,UFO,REGN,LMT,QBTS,BABA,EOG,XOM,BEAM,ITB,ARKX,AMGN,AIQ,QTUM,PHM,MU,LIN,TOL,NLR,RTX,AEM,IPAY,MARA,XLI,APD,IDNA,RIOT,VRT,INTC,PACB,AXP,LEU,AMZN,MRK,XHB,PEJ,SNPS,SHW,XLP,DELL,ADBE,TWST,RCL,OKTA,DTCR,SO,UNH,LLY,MS,GLD,STX,LUNR,MAR,FTNT,SMR,COIN,V,MRVL,WFC,KO,WGMI,CDNS,TSM,TXN,IBIT,CIEN,MAGS,QCOM,PLTR,CVX,BIIB,GRID,TAN,JPM,URA,FSLR,COST,FINX,OIH,RKLB,XLRE,AMAT,ZS,XLV,BWXT,LHX,GD,HOOD,XAR,NOC,BAC,WPM,GOOGL,NXT,EDIT,CRSP,PPA,ICLN,JNJ,XOP,CCJ,XBI,JD,KTOS,ASML,KBE,CIBR,GDXJ,IONQ,PDD,PEP,TSLA,ABBV,INTU,FCX,NUE,SPY,CRM,NEM,ENPH,CEG,DAL,PG,MSFT,VST,BEKE,DHI,HACK,ETN,SLB,META,BUG,PFE,COF,B,GDX,UAL,URNM,SMH,CQQQ,PYPL,XLC,AMD,IBB,BIDU,IAI,KBWB,NEE,NTLA,RUN,ITA,NVR,ORCL,AVAV,ARKG,GILD,MA
2024-04-04,3908400,13603300,3539700,4723900,53704400,957500,4792300,23600,1704700,5435900,52657500,2694700,1957500,6600,410800,1398300,4362700,11087100,3354300,18467400,944200,1677900,43300,2451200,855100,42600,1778800,36009900,2258500,1058900,50700,13373200,4702600,22200,56690100,10659800,829600,23600,21857700,11498400,57307200,5801000,3035300,246000,41624300,6753200,2189500,26300,983000,1316700,18289500,19494800,3403300,701800,4200200,1993500,12600,6240900,5182000,2354000,5466100,12307300,2281200,13778800,1607300,6959700,12303600,8098300,4018600,13364200,12361900,14320700,276500,1138100,15759500,7491300,44185500.0,1576400,143900,9031200,64995300,9269700,776400,77000,1084500,9243800,3765300,3393500,2252400,49400,439000,6599800,6667800,6242800,2496800,12685700,677700,2023000,1391000,15445800,49300,2219400,42888200,2725400,34724700,2654700,2094800,1221000,401000,2692000,6947400,4270900,6142300,10070300,8583500,866300,1269700,1400600,599100,9898800,5102000,4876900,5422600,123162000,10539000,1293300,24836900,819900,96858100,8351000,16421300,5141900,3747800,10628300,6801700,19370900,5664400,3569400,1769600,100300,3039900,12040800,26476300,102900,41922700,2419100,29366700,29952400,9353700,779400,9294000,78400,9933400,8000500,88280000,1198600,2415500,24500,866300,10690100,1209600,8762100,367200,15300,7588300,216200,1454800,7341200,2552600
2024-04-05,3595500,13148200,2225900,3413400,42104800,695700,2805100,9900,1694900,4262900,47540300,2525200,712200,2900,363500,892100,2321300,12260300,3458800,21720600,1505900,1381800,103200,2293800,539500,33500,1298900,23326500,1575900,765400,20100,10216500,3706100,15000,31600100,10718600,1588700,52900,17417400,7984600,67263000,4746300,1827900,193500,42374000,5692900,2684000,14900,774100,870300,11148900,10813500,4972700,630900,1917100,1255300,42100,5302600,5747400,2113400,4654800,13382700,2598100,4397000,1293200,7475400,5538400,8438600,4392100,9567200,11081000,10157800,191100,1075800,8263600,5012300,28670500.0,1326500,123000,5863300,38716800,7432800,954500,45200,569400,6532300,2573600,2343900,1552900,27000,337800,9366400,6055700,3330700,1809700,9073100,679000,1167600,879600,11636500,42400,1533800,30823500,1946600,23459200,3105100,1255300,1681500,102200,3232000,6783000,3111400,3315200,10380300,5699400,854600,878400,997100,379800,8977300,4363100,8614200,4412200,143157600,7030100,1619800,14155200,563600,74546500,4918200,21094200,6284300,4331400,7632900,5121200,16554800,6099700,2876100,1640000,66700,2644200,10016100,19263300,101900,39880500,1567200,35468800,41886600,7514000,388300,8104000,46300,8062300,6619400,66080300,1358100,3056500,18800,313300,10278100,879600,8229100,323000,12600,4899500,262100,1490900,6599300,2462700
2024-04-08,4481900,8962200,2299000,3129400,37425500,751900,2012100,25000,1181900,4445400,35165700,2348500,6920400,7100,330900,751100,3524200,10560000,3837600,17513900,850400,805500,49900,1830800,384800,41200,1679800,27955800,1744300,879500,19100,9901300,3319600,26500,44457600,6096100,1013600,36200,20794200,6525000,56967800,4990700,1401200,116100,39221300,6282500,1488400,91400,605600,1097700,10040700,11952300,3439200,513800,1596200,634900,27700,3400300,4532300,1664200,4601900,10331400,2612900,6150600,1205600,5099900,6877300,10042200,5542400,8656700,15308800,10284500,266500,785900,16307400,3154000,40056700.0,1089800,52600,4812000,25022700,7253200,723700,47600,460900,8001000,2061100,2225600,1459000,31900,280800,6365100,5588500,4435500,1081000,9128200,592800,706200,945600,9365600,47300,1509600,29470300,2380400,20702000,2703300,1040300,1123500,102200,3910400,5935400,2803000,4162000,7237000,5572400,1412600,929000,1129300,302300,6420800,12103400,4571700,3755700,104423300,4745000,1016600,12745900,912500,48401800,3142900,16286200,2624200,1663500,9977500,5476800,14272400,5816600,5446600,1513000,54400,2423700,8975900,13260600,79800,24431400,1717300,27550500,24472100,7893100,356200,4215300,97900,8421400,3503100,43997500,724400,4438500,2022400,273400,8054900,1137600,8618100,950500,14800,6119200,235600,1026400,4589100,1961800
2024-04-09,3756000,15072200,2290200,2589000,42373800,726700,1349400,8200,1247200,2452500,51953600,2460300,3685900,5000,305700,842800,2050700,14060400,2807400,14132300,776300,1176600,62100,1792600,563300,30600,1307100,19212900,1472300,962500,14500,9652900,3127800,10000,34593300,9042200,890800,18700,14698300,10232900,78671700,5322600,3503000,147300,36520100,4696600,2074400,36000,1038400,789900,12629600,9985300,2547500,602300,3915400,673800,31800,4811600,3521200,2464100,4951600,13069900,2816700,2812300,1152800,2799300,3986900,7792700,7313900,9753800,10643800,10779100,200500,1192700,18443400,4830700,35513700.0,1374400,79200,5028500,27643300,6576200,969000,51000,1078200,7351500,2971600,2009900,1386400,22700,410300,5229600,7565200,3659200,1782600,10534400,775200,977000,1008100,7926800,67900,855400,30967300,2799300,31079500,1949700,1568000,1004300,165200,4226000,6135300,2828400,3425300,8593500,11749600,1085000,717500,1079900,345300,8457500,5140200,6058600,3773900,102951700,5933200,847600,17624600,908600,68049200,2997700,14870800,3444800,1958600,13330700,4608100,12496900,8450300,9226300,1755700,46600,4069100,6685700,10863800,81300,45127800,1354700,29508300,29039000,6343100,313300,5372300,69200,8446300,4733100,42886100,1349900,2480500,2323700,303200,9188000,901400,14433700,533200,16900,5564100,193700,1624900,5928100,2217200
2024-04-10,4402400,16079200,2478600,3752500,49709300,1026700,3501700,10700,1903300,4409000,59492800,2475500,1760200,8700,389700,1247700,2682900,20572200,3397400,17409200,3284000,3022700,60800,1949500,684800,33000,2239000,22242300,1838200,1881800,29100,5532900,3066300,9500,34618400,14119500,1407400,24100,15495100,8810800,51108400,8262300,3115000,206700,35879200,5787700,6050000,27000,780000,1563100,15018400,5945000,2487900,704800,2178600,951400,46000,8425000,4493500,1700300,5994200,13317500,3200200,2800500,1317500,3641300,3478900,8416000,5276000,13930500,16475200,11861900,172500,1014000,18861300,5662800,38908000.0,1338300,63700,6177400,28642900,7525800,900900,46000,1699700,7681400,2928700,2013100,1832000,80500,585500,7771400,14873300,4645300,1555100,13052700,936700,1118300,935600,7749100,100300,983100,37610700,2763000,22838600,3238700,2134900,1981200,207700,4699200,6809500,4178300,4290900,17369900,6012600,1399200,722800,2506800,431700,9129900,6775300,5325700,4581500,84532400,3231700,962100,16142600,806200,82652800,3036400,12584300,5005500,3861900,34952500,7784900,16216600,6583900,6126200,3526000,45100,2425900,8179200,11418500,100200,44541600,3041300,31317100,33130300,13796500,346900,8164900,148300,8566300,6845300,59600000,1716200,2899300,1520500,972300,10783400,1611300,14778900,827900,21000,4509900,237000,2937900,7983100,2710500
2024-04-11,4328800,14351800,3580300,3148600,91070300,1060200,2554000,7800,2176200,5766700,56870800,2116100,1264800,11600,617100,942800,4293900,14986800,3430200,17555900,1069200,1834600,74700,2169600,899600,28400,1175400,21745300,1681800,902300,34400,6786100,2534600,12600,30602000,8228700,1737600,25800,16384200,8896300,41909100,5399000,3139000,186600,40020700,6187200,3005800,59400,914400,1323300,10551900,5058300,2978500,609000,3514300,965100,11100,3297600,5844100,1594800,24631800,11415200,1970600,3208100,1545200,2917900,3073800,8655100,8102300,24859600,18995600,11109000,214300,1287800,11818800,4352100,27725500.0,1516700,158100,6262600,26399400,7682500,1019100,49200,1201900,10137700,3570200,1595100,2107800,57700,313400,7521100,9441800,4291600,1123300,8153900,559700,979300,710900,14077500,154200,692800,38604000,2948700,27166400,3002800,1476400,1040400,142100,3405000,8374400,6268700,5881700,9971700,6212300,1237300,964700,1417300,339900,6913000,4254500,4386200,4241500,94516000,3307000,1612700,12975700,781900,70099000,3468600,11538200,3180000,2267300,14073300,8209800,17966400,4234800,4718100,2932900,67700,1547300,7522300,10369500,86800,32814500,2153300,27309000,22445100,8288400,1554800,7200600,171900,8785500,4072900,48994500,1318300,2043900,124500,742000,12145600,1407900,12021000,699200,14900,7315200,167200,2105400,6071500,2299900
2024-04-12,4955300,29369300,3700500,3428300,101670900,1200300,3180300,10300,2815800,3459900,81234800,2279800,1369100,4400,665300,1251200,3060000,18231400,2656100,21556200,1299100,2176000,39400,2140100,721200,86500,1535400,24808200,1976700,966200,31800,7327300,5736800,8700,39158500,11604300,1520100,19900,17080700,5903600,80254800,8707100,2441200,112000,38608800,7370000,2655400,21500,810700,1280100,14605900,7501700,5621900,1092000,3868000,1552200,11500,4818400,6045700,2495000,12789800,30898800,2529700,2010900,1931900,5134700,2872700,9051600,9038400,14256700,27876700,12250900,370300,1115500,12024000,5473600,57221400.0,2121400,216200,8216700,36764500,11071000,1245900,48800,1415100,31532300,3661800,1912500,1481800,56700,607700,8803000,9246200,5854800,1205600,13799400,995400,931100,1281000,9613200,55300,1046000,47126100,3833300,25353700,4248300,2024600,1079100,162100,5430300,7100200,5908500,8956400,14306200,15121900,1579800,1031000,1356700,365600,17757400,3625900,8916800,5453500,64722700,7029400,1454600,19983800,1186200,92561100,3820000,24342100,2915400,1801900,16612000,6770500,19253800,4264900,10234100,2833100,101700,2248300,13006300,11984500,290900,43034100,2530400,49939200,71512900,11114600,1423900,8741500,195900,9934000,5997200,63519600,2165700,5304900,113500,969700,9039500,1295700,11300400,400000,17800,6196900,239200,3030700,5691800,2486300
2024-04-15,4219300,14751200,3723300,5149300,73531800,1373700,2368500,16200,6177000,4825200,71800600,2623100,723200,12500,656200,2442100,2766300,15903900,2979200,15029500,2234300,1972000,63600,1740000,1267200,46400,1839600,17732600,1712000,1296200,34100,9636600,3865100,31600,33790100,10374500,1307400,54400,17777600,7638000,50751600,8948600,3459000,120800,48052400,6241000,2885100,40800,941800,1745200,12119600,6764100,3353200,864300,3353100,1725900,46800,3974100,5376800,2358600,9553900,13239000,2925200,2036500,1433300,4911100,4084500,11239800,10267500,12431800,19407500,12425000,187300,1338000,13458800,4739500,46360300.0,1971200,312000,6570600,38182100,7236900,1159200,33500,1198800,14766600,5752500,1614500,1808000,105100,605600,15973800,7757100,4492500,2267700,10383600,642600,1009300,976600,14132300,80400,2007800,44392000,2149100,27136500,4276800,1771600,1468400,175500,5572200,8502300,3993800,4655000,12332200,10557600,1455300,1077500,1659400,672400,11010600,6593600,6896800,5133200,100245300,5433700,1065800,15047100,855100,92101400,18365100,11524300,2784300,2531500,12122000,5754000,20273500,4413100,8667000,2736400,79300,2447600,9480000,13512900,299600,35660200,2862700,32856600,34573800,10452100,1005500,6750400,306300,11008700,6494700,61461200,2542400,3474700,104700,1078000,11147100,1558900,11496700,494000,25300,5101500,225100,3812400,7717800,2070500
2024-04-16,3878600,18884000,2728600,3847800,73711200,695400,2569900,11800,3459700,7033900,66751300,2655500,445000,6600,615700,1452300,2904500,17478900,3483700,18082200,1676000,2389200,64500,2017600,614100,49900,1576900,17452400,1577300,1756200,55400,7088600,5165900,24800,35943500,11046200,2590000,33800,21282700,6775600,30607500,65402100,4176700,175200,32891300,5587300,3971500,71200,897500,1440700,12737600,7596700,2660100,871000,3058200,1098000,28300,4426800,11816500,2569800,18291600,10746100,2454000,2818100,1088900,3015000,2869900,16472100,8237100,8642600,25620000,11236800,223500,1651400,14218200,3389000,35341700.0,1736400,244900,6390100,33869200,5541900,871900,69900,2256000,16451800,4359400,1856200,1412300,67600,425900,7231000,11776100,3749200,1499200,10170500,710800,915200,1388500,9347700,85400,953200,95566100,2132400,20779500,4551700,1338800,1176500,118100,4998100,12774900,3780400,4572600,11287900,7515200,1271900,1506500,1415500,515300,9809100,5415200,5151500,4569700,97000000,4881300,1264800,20075200,1142900,73484000,7624300,11832700,2932700,2982700,11692900,6103300,16765600,6553600,7300600,3085800,58300,1547300,10349000,9847900,143500,28885300,2206300,49673600,32547300,18510900,981800,6754900,166700,9912700,7501000,55302100,1753600,3345300,76900,2023800,11594100,1231000,10327200,781600,23100,7000000,271800,3718900,4974900,1787200
2024-04-17,3869700,17084100,3905000,3507700,50901200,881000,1585700,4400,4373800,5570100,41561900,1768000,490600,4200,468700,848300,2510100,12760600,2642900,14538600,1443200,2823200,70800,2175100,880200,41200,1285000,25546500,1216800,1212000,18700,5377600,3462900,15300,37799800,11084200,1452500,22100,17229400,6168700,41173300,35377700,2256800,73600,31359700,6122800,2926400,114700,1120900,1523900,12731500,5346000,2034800,837800,2296200,990200,12900,6705800,8759800,3069400,9544600,11521100,3465900,1572600,2684100,3278400,1930300,9440200,5940900,9761000,18867700,13805100,233900,1127500,18823200,4564900,52597900.0,1319200,130600,8082000,30139800,6733900,1320600,36900,2488300,9017100,3020400,3343000,1376700,27100,397300,4283900,11722700,6350300,1298400,8480100,472500,895800,709000,10395400,62200,818200,65951400,2799600,21763100,3987600,1910200,1399600,193500,3401000,9378100,3607400,2665900,11923600,5683900,707800,3774100,2241300,1113400,10238700,4039000,4628700,4069200,82439700,4792200,1117400,15795700,1152500,75910300,4199400,10811300,3624400,3282900,13841600,6621900,15855500,4546400,3761800,3183300,62500,2204600,7821600,12193700,278200,43828900,1762300,24800100,27931600,67541300,285200,11726400,381100,8000900,4862200,75909000,1444700,2852200,31500,1058700,15653700,1076900,11396800,497600,20100,5366600,174000,3793500,5287700,1735000
2024-04-18,3588200,15705100,3930400,2862400,43122900,949100,3126600,11400,2776300,2605600,48893400,2639200,569500,5800,450600,714900,2103000,9491000,2035800,13821400,1714200,2060300,32100,2082700,939700,25500,1905500,32146900,1070300,1165500,20200,4238600,3614200,15600,39146100,9195800,1302000,15200,17397300,6618400,42334400,18742400,3901500,122400,30723800,5992700,3790600,40600,1177600,1127500,11964200,5053700,2389700,807700,1981200,801000,30300,4602100,8880400,1717300,6752000,6496900,1811700,1661500,1841200,3087300,1836400,9403900,8231800,11870200,24468500,11125900,171500,2700400,39306100,5605500,35544200.0,1500000,154400,9209400,34550500,4979200,1512000,57400,2738900,9557700,1865900,1633900,1846400,27700,275700,5011500,10327600,6219400,1660500,8105800,635100,683600,636500,7952300,46300,846300,44506200,1993600,19883000,3415600,1715600,1745400,122300,3552200,9887700,3158700,2533600,11417300,10096200,722200,1653700,1227800,951400,5788300,4138700,5136400,5574700,96098800,4480100,790900,15717500,1051900,74548100,5918200,6426700,3174800,1654200,12255100,7819300,21029900,7846100,9604200,5503900,54000,1860300,8422100,14808700,203700,35788400,3001200,18616000,18486400,38676000,187100,10350600,491500,9240000,4539400,52669800,2114700,2597700,32600,988600,10135000,1145400,11519700,486700,21500,6662400,179000,2794100,6442200,1998900
2024-04-19,3984800,17976300,3904800,4013500,68149400,1342000,2371700,12300,2805500,3651200,55513600,4212800,607700,12800,507500,1388000,2902400,13084100,2489300,21572400,4537000,1956000,68200,3380100,789600,47400,2319200,33787500,1831200,1188500,10500,10328800,3634500,28200,50053000,10832100,1797200,20400,25743400,15942300,59070300,16879700,7573700,95300,56000700,8404300,2979300,74700,1192600,1563300,15843100,9440000,3282100,1089800,2965300,1104100,84800,6549300,6618600,3505500,8143000,8689000,2883500,2043200,1842300,4836100,2203600,9364000,7905400,14886800,34334300,21207900,246900,2021400,28284000,10497600,34806700.0,1223300,1282400,10292200,39632600,7734700,1599600,25200,1193600,13402300,1534400,3261000,2190400,49300,303200,5730300,10629100,6495200,2285500,9668400,620700,898600,1074900,9555200,55700,1213900,56273700,1921800,32615600,5036000,2264500,1766200,143600,5872400,9750800,3962000,2203100,13784300,14563100,1217900,2486800,1416900,575900,5634800,4877800,9408000,6636700,87074500,5532400,1608900,17066700,1622600,102212600,4913600,10439100,3460200,3442500,9271700,12034200,30565800,7598100,7763200,3393600,57400,3084700,16841600,25215400,115300,38372800,2530900,25611700,19785100,17004800,218500,13584600,95100,13177900,6854700,71618200,1996800,1848200,129100,1020700,13419400,1457200,14425700,378600,27600,8251500,376500,3517700,10657000,2548800
2024-04-22,4194900,24219000,3030000,3946300,48116400,1393800,3122900,20800,4165600,5062000,50701200,2933000,395200,5400,351400,1820900,4779100,15015600,2576800,16340700,2434600,1819200,119900,2165800,594400,47700,2698900,19820900,1345900,911300,43400,7594100,4450700,10100,66955500,10484900,1591200,20600,57543000,10949600,39909900,8964500,5151300,181400,37924900,7805800,2158300,19600,974800,1638000,12181600,5410000,2604300,935700,3315200,1025600,63900,5387600,4697700,2354100,7294400,13404300,3562900,1653200,1046400,3629200,2325400,8207000,6463700,9851200,21753400,15624500,559600,2781600,18556800,5942400,29881100.0,1342300,188200,7848700,31894500,6779200,1119500,33500,1131900,11529700,2325900,2012000,1437100,44600,340200,5642300,7762900,7149800,1307900,8531300,910000,934200,889000,7426200,83400,1006300,43867100,2343300,26446200,2224500,1745100,1044300,159200,4284600,10118700,3063600,4047700,10695400,17274500,816100,1143900,1316600,997600,12608200,6174900,15018200,7288700,107097600,5580700,1056800,20147900,1609800,67961000,6747200,14173400,3557800,2327500,10442100,8926300,20286900,4505800,8379100,3108800,110900,2379200,10880000,17271100,76500,35678700,2875500,26868000,41107700,16424900,220300,9801700,105600,9958200,5458300,49397000,1873200,2853000,74700,827000,14747200,1024400,10253000,555100,18200,7125500,259700,2403100,5622400,2157400
2024-04-23,3773600,25192800,3455400,5111300,49537800,1070300,2239600,10100,2662300,5933700,36488600,2148800,910000,7100,341200,1789500,3371900,15268200,2055300,13929800,1400100,2125200,57000,2493300,473900,31100,3514500,17887500,1509900,1367200,17900,8568200,2655400,38900,61140900,9870000,1175200,21900,49371600,7385700,46834000,9818100,4684500,157200,37046500,7744000,3668400,79900,1487500,4426500,12821100,5086900,2205800,1065600,2649900,806300,46200,6054400,3646700,2042000,6393900,10730300,6008700,2372100,1196200,3544100,3948200,7338400,6438000,9155100,21731200,13689100,446600,4681900,12573800,6833600,17572300.0,1850600,90700,6616700,36304600,5597600,1461700,38600,1518700,9144400,1440900,1981100,1176200,49400,279000,5609700,10804900,4425900,2180100,8615500,539700,850700,1132500,6961300,47900,1365400,39180300,1602900,21151600,2590100,1648500,1190600,144700,3888000,10110400,2543900,3699300,12939300,11831200,886500,991300,1758600,637600,6466500,6747600,15521500,9145000,124545100,4084100,1461900,19439600,4855700,64633600,6285200,12186900,6413600,2387300,10669300,7707300,15734500,4165500,11145900,2337600,110100,2781400,11136300,15079200,95800,24297800,2503200,26739400,24960500,12733100,208000,7300600,149100,9913000,5068000,46051900,1926700,2364300,38400,564000,14349200,849500,12980800,820900,21300,5494800,586800,2894300,5240200,2029100
